input,State
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:med,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
