input,State
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low",Nominal
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
"t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low,t:low",Caution
